species_a,species_b,class_a,class_b,order_a,order_b,family_a,family_b,genus_a,genus_b,pair_class,relation,divergence_mya,divergence_years,divergence_source,timetree_study_count,timetree_ci_low,timetree_ci_high,timetree_name_a,timetree_name_b,n_calls_a,n_calls_b,n_pairs,alignment_r,alignment_fisher_z,log10_divergence_mya
Indri (Indri indri),Mandrill (Mandrillus sphinx),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Mandrillus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Mandrillus sphinx,Indri indri,6,7,42,0.524295913055246,0.5822459456176136,1.867790996278425
Indri (Indri indri),Meerkat (Suricata suricatta),Mammalia,Mammalia,Primates,Carnivora,Indriidae,Herpestidae,Indri,Suricata,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Suricata suricatta,Indri indri,6,7,42,0.2634202560336868,0.26978015351192375,1.9731278535996986
Indri (Indri indri),Mona monkey (Cercopithecus mona),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Cercopithecus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Cercopithecus mona,6,6,36,0.6984584185321967,0.8642841920194965,1.867790996278425
Indri (Indri indri),Mouse lemurs (Microcebus spp.),Mammalia,Mammalia,Primates,Primates,Indriidae,Cheirogaleidae,Indri,Microcebus,Mammalia,same_order,35.94,35940000.0,TimeTree API pairwise summaryjson,19.0,32.37793,37.44,Indri indri,Microcebus,6,6,36,0.6512970496601012,0.777547967087704,1.555578072772955
Indri (Indri indri),Olive baboon (Papio anubis),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Papio,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Papio anubis,6,14,84,0.520458254322032,0.5769680500626428,1.867790996278425
Indri (Indri indri),Patas monkey (Erythrocebus patas),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Erythrocebus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Erythrocebus patas,6,6,36,0.6533344900101957,0.7810945318798448,1.867790996278425
Indri (Indri indri),Plain-tailed wren (Pheugopedius euophrys),Mammalia,Aves,Primates,Passeriformes,Indriidae,Troglodytidae,Indri,Pheugopedius,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Pheugopedius euophrys,Indri indri,6,3,18,0.21816232987685327,0.2217257895580613,2.503722606486479
Indri (Indri indri),Poison dart frogs (Dendrobatidae; various genera),Mammalia,Amphibia,Primates,Anura,Indriidae,Dendrobatidae,Indri,,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dendrobatidae,Indri indri,6,2,12,0.1508367042625935,0.15199650950071208,2.546155753178947
Indri (Indri indri),Putty-nosed monkey (Cercopithecus nictitans),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Cercopithecus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Cercopithecus nictitans,6,7,42,0.4013073051229483,0.42520621652587304,1.867790996278425
Indri (Indri indri),Red colobus (Piliocolobus spp.),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Piliocolobus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Piliocolobus,Indri indri,6,5,30,0.5103027762782201,0.563139067226494,1.867790996278425
Indri (Indri indri),Red-tailed monkey (Cercopithecus ascanius),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Cercopithecus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Cercopithecus ascanius,6,7,42,0.6292691700623145,0.7402052789098896,1.867790996278425
Indri (Indri indri),Rhesus macaque (Macaca mulatta),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Macaca,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Macaca mulatta,6,8,48,0.5648544051401944,0.6399336954356122,1.867790996278425
Indri (Indri indri),Ring-tailed lemur (Lemur catta),Mammalia,Mammalia,Primates,Primates,Indriidae,Lemuridae,Indri,Lemur,Mammalia,same_order,36.0,36000000.0,TimeTree API pairwise summaryjson,21.0,33.0,39.33,Indri indri,Lemur catta,6,6,36,0.7191668961361071,0.9059172666491072,1.5563025007672873
Indri (Indri indri),Siamang (Symphalangus syndactylus),Mammalia,Mammalia,Primates,Primates,Indriidae,Hylobatidae,Indri,Symphalangus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Symphalangus syndactylus,Indri indri,6,4,24,0.16657060997776646,0.1681373187714773,1.867790996278425
Indri (Indri indri),Spotted hyena (Crocuta crocuta),Mammalia,Mammalia,Primates,Carnivora,Indriidae,Hyaenidae,Indri,Crocuta,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Crocuta crocuta,Indri indri,6,6,36,0.3633719635808372,0.3807653701809385,1.9731278535996986
Indri (Indri indri),Talapoin monkey (Miopithecus talapoin),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Miopithecus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Miopithecus talapoin,6,7,42,0.4957909337213955,0.5437097012387823,1.867790996278425
Indri (Indri indri),Tufted capuchin (Sapajus apella),Mammalia,Mammalia,Primates,Primates,Indriidae,Cebidae,Indri,Sapajus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Sapajus apella,6,8,48,0.601808886268074,0.6959783741310588,1.867790996278425
Indri (Indri indri),Túngara frog (Engystomops pustulosus),Mammalia,Amphibia,Primates,Anura,Indriidae,Leptodactylidae,Indri,Engystomops,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Engystomops pustulosus,Indri indri,6,3,18,0.14404075403388683,0.145049515152514,2.546155753178947
Indri (Indri indri),Vervet monkey (Chlorocebus pygerythrus),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Chlorocebus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Chlorocebus pygerythrus,6,8,48,0.6236886416293212,0.7310194488562436,1.867790996278425
Indri (Indri indri),Western Gorilla (Gorilla gorilla),Mammalia,Mammalia,Primates,Primates,Indriidae,Hominidae,Indri,Gorilla,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Gorilla gorilla,Indri indri,6,9,54,0.29922926496580243,0.30867285757321034,1.867790996278425
Indri (Indri indri),White-browed sparrow-weaver (Plocepasser mahali),Mammalia,Aves,Primates,Passeriformes,Indriidae,Ploceidae,Indri,Plocepasser,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Plocepasser mahali,Indri indri,6,4,24,0.21091172360099675,0.21412532347443194,2.503722606486479
Indri (Indri indri),Yellow baboon (Papio cynocephalus),Mammalia,Mammalia,Primates,Primates,Indriidae,Cercopithecidae,Indri,Papio,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Papio cynocephalus,6,7,42,0.5224178665018252,0.579659449602612,1.867790996278425
Indri (Indri indri),Zebra finch (Taeniopygia guttata),Mammalia,Aves,Primates,Passeriformes,Indriidae,Estrildidae,Indri,Taeniopygia,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Indri indri,Taeniopygia guttata,6,7,42,-0.00748819411156639,-0.007488334078239006,2.503722606486479
Japanese macaque (Macaca fuscata),Japanese tit (Parus minor),Mammalia,Aves,Primates,Passeriformes,Cercopithecidae,Paridae,Macaca,Parus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Macaca fuscata,8,4,32,0.08808351903614581,0.08831239014968702,2.503722606486479
Japanese macaque (Macaca fuscata),Langurs (Semnopithecus spp. / Trachypithecus spp.),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,,Mammalia,same_family,17.755,17755000.0,TimeTree API pairwise summaryjson,29.0,15.5,19.8,Semnopithecus,Macaca fuscata,8,5,40,0.4884014916830062,0.5339589223492677,1.2493206766376344
Japanese macaque (Macaca fuscata),L’Hoest’s monkey (Allochrocebus lhoesti),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Allochrocebus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Macaca fuscata,Allochrocebus lhoesti,8,7,56,0.615454387809246,0.7176545707852072,1.0908630329301952
Japanese macaque (Macaca fuscata),Mandrill (Mandrillus sphinx),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Mandrillus,Mammalia,same_family,10.454,10454000.0,TimeTree API pairwise summaryjson,42.0,8.78921,11.05064,Mandrillus sphinx,Macaca fuscata,8,7,56,0.4237446870822386,0.45224748451773183,1.0192824957617317
Japanese macaque (Macaca fuscata),Meerkat (Suricata suricatta),Mammalia,Mammalia,Primates,Carnivora,Cercopithecidae,Herpestidae,Macaca,Suricata,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Suricata suricatta,Macaca fuscata,8,7,56,-0.05656111306921283,-0.05662154511837384,1.9731278535996986
Japanese macaque (Macaca fuscata),Mona monkey (Cercopithecus mona),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Cercopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Macaca fuscata,Cercopithecus mona,8,6,48,0.5233179685787714,0.5808982205399782,1.0908630329301952
Japanese macaque (Macaca fuscata),Mouse lemurs (Microcebus spp.),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cheirogaleidae,Macaca,Microcebus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Macaca fuscata,Microcebus,8,6,48,0.29166931246000627,0.30038982201379905,1.867790996278425
Japanese macaque (Macaca fuscata),Olive baboon (Papio anubis),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Papio,Mammalia,same_family,10.454,10454000.0,TimeTree API pairwise summaryjson,42.0,8.78921,11.05064,Macaca fuscata,Papio anubis,8,14,112,0.48550889108842604,0.530167203018365,1.0192824957617317
Japanese macaque (Macaca fuscata),Patas monkey (Erythrocebus patas),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Erythrocebus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Macaca fuscata,Erythrocebus patas,8,6,48,0.46361689675402673,0.5019086635535558,1.0908630329301952
Japanese macaque (Macaca fuscata),Plain-tailed wren (Pheugopedius euophrys),Mammalia,Aves,Primates,Passeriformes,Cercopithecidae,Troglodytidae,Macaca,Pheugopedius,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Pheugopedius euophrys,Macaca fuscata,8,3,24,0.2645280867387385,0.27097096277905885,2.503722606486479
Japanese macaque (Macaca fuscata),Poison dart frogs (Dendrobatidae; various genera),Mammalia,Amphibia,Primates,Anura,Cercopithecidae,Dendrobatidae,Macaca,,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dendrobatidae,Macaca fuscata,8,2,16,-0.1899766386654171,-0.19231293306744285,2.546155753178947
Japanese macaque (Macaca fuscata),Putty-nosed monkey (Cercopithecus nictitans),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Cercopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Macaca fuscata,Cercopithecus nictitans,8,7,56,0.3244375608947979,0.3365987894608111,1.0908630329301952
Japanese macaque (Macaca fuscata),Red colobus (Piliocolobus spp.),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Piliocolobus,Mammalia,same_family,17.755,17755000.0,TimeTree API pairwise summaryjson,29.0,15.5,19.8,Piliocolobus,Macaca fuscata,8,5,40,0.48765338890667864,0.5329769399545355,1.2493206766376344
Japanese macaque (Macaca fuscata),Red-tailed monkey (Cercopithecus ascanius),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Cercopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Macaca fuscata,Cercopithecus ascanius,8,7,56,0.4814937982243187,0.5249270961329932,1.0908630329301952
Japanese macaque (Macaca fuscata),Rhesus macaque (Macaca mulatta),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Macaca,Mammalia,same_genus,3.718905,3718905.0,TimeTree API pairwise summaryjson,4.0,1.53,9.83621,Macaca mulatta,Macaca fuscata,8,8,64,0.6182045409970907,0.7220937440027472,0.5704150843813585
Japanese macaque (Macaca fuscata),Ring-tailed lemur (Lemur catta),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Lemuridae,Macaca,Lemur,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Macaca fuscata,Lemur catta,8,6,48,0.32221586931385016,0.3341177255532429,1.867790996278425
Japanese macaque (Macaca fuscata),Siamang (Symphalangus syndactylus),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Hylobatidae,Macaca,Symphalangus,Mammalia,same_order,28.82,28820000.0,TimeTree API pairwise summaryjson,83.0,26.8,30.6,Symphalangus syndactylus,Macaca fuscata,8,4,32,0.1677602319723872,0.16936113971978878,1.4596939764779706
Japanese macaque (Macaca fuscata),Spotted hyena (Crocuta crocuta),Mammalia,Mammalia,Primates,Carnivora,Cercopithecidae,Hyaenidae,Macaca,Crocuta,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Crocuta crocuta,Macaca fuscata,8,6,48,0.09957756559000885,0.09990866448758198,1.9731278535996986
Japanese macaque (Macaca fuscata),Talapoin monkey (Miopithecus talapoin),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Miopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Macaca fuscata,Miopithecus talapoin,8,7,56,0.25436117566212607,0.26007018265419257,1.0908630329301952
Japanese macaque (Macaca fuscata),Tufted capuchin (Sapajus apella),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cebidae,Macaca,Sapajus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Macaca fuscata,Sapajus apella,8,8,64,0.41113539190208187,0.4369768060000282,1.6324572921847242
Japanese macaque (Macaca fuscata),Túngara frog (Engystomops pustulosus),Mammalia,Amphibia,Primates,Anura,Cercopithecidae,Leptodactylidae,Macaca,Engystomops,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Engystomops pustulosus,Macaca fuscata,8,3,24,0.1591419327616168,0.16050620908576388,2.546155753178947
Japanese macaque (Macaca fuscata),Vervet monkey (Chlorocebus pygerythrus),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Chlorocebus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Macaca fuscata,Chlorocebus pygerythrus,8,8,64,0.2761879839401933,0.2835505317726973,1.0908630329301952
Japanese macaque (Macaca fuscata),Western Gorilla (Gorilla gorilla),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Hominidae,Macaca,Gorilla,Mammalia,same_order,28.82,28820000.0,TimeTree API pairwise summaryjson,83.0,26.8,30.6,Gorilla gorilla,Macaca fuscata,8,9,72,0.16642374758622097,0.16798626908434505,1.4596939764779706
Japanese macaque (Macaca fuscata),White-browed sparrow-weaver (Plocepasser mahali),Mammalia,Aves,Primates,Passeriformes,Cercopithecidae,Ploceidae,Macaca,Plocepasser,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Plocepasser mahali,Macaca fuscata,8,4,32,0.21482991384066047,0.21822949639367414,2.503722606486479
Japanese macaque (Macaca fuscata),Yellow baboon (Papio cynocephalus),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Macaca,Papio,Mammalia,same_family,10.454,10454000.0,TimeTree API pairwise summaryjson,42.0,8.78921,11.05064,Macaca fuscata,Papio cynocephalus,8,7,56,0.5076365198111237,0.559540630153315,1.0192824957617317
Japanese macaque (Macaca fuscata),Zebra finch (Taeniopygia guttata),Mammalia,Aves,Primates,Passeriformes,Cercopithecidae,Estrildidae,Macaca,Taeniopygia,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Macaca fuscata,Taeniopygia guttata,8,7,56,-0.29924204527747006,-0.308686894806503,2.503722606486479
Japanese tit (Parus minor),Langurs (Semnopithecus spp. / Trachypithecus spp.),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Parus,,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Semnopithecus,4,5,20,0.1609952940929483,0.16240830648420093,2.503722606486479
Japanese tit (Parus minor),L’Hoest’s monkey (Allochrocebus lhoesti),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Parus,Allochrocebus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Allochrocebus lhoesti,4,7,28,0.0929759007897507,0.09324520962286141,2.503722606486479
Japanese tit (Parus minor),Mandrill (Mandrillus sphinx),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Parus,Mandrillus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Mandrillus sphinx,4,7,28,0.0258095462046825,0.025815279356968174,2.503722606486479
Japanese tit (Parus minor),Meerkat (Suricata suricatta),Aves,Mammalia,Passeriformes,Carnivora,Paridae,Herpestidae,Parus,Suricata,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Suricata suricatta,Parus minor,4,7,28,-0.2122541320371781,-0.21553064464533936,2.503722606486479
Japanese tit (Parus minor),Mona monkey (Cercopithecus mona),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Parus,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Cercopithecus mona,4,6,24,0.09453213273526856,0.0948152421933587,2.503722606486479
Japanese tit (Parus minor),Mouse lemurs (Microcebus spp.),Aves,Mammalia,Passeriformes,Primates,Paridae,Cheirogaleidae,Parus,Microcebus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Microcebus,4,6,24,0.07368934796873405,0.073823164892724,2.503722606486479
Japanese tit (Parus minor),Olive baboon (Papio anubis),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Parus,Papio,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Papio anubis,4,14,56,0.021581422404504887,0.02158477391303914,2.503722606486479
Japanese tit (Parus minor),Patas monkey (Erythrocebus patas),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Parus,Erythrocebus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Erythrocebus patas,4,6,24,-0.04659263518289334,-0.04662639474117501,2.503722606486479
Japanese tit (Parus minor),Plain-tailed wren (Pheugopedius euophrys),Aves,Aves,Passeriformes,Passeriformes,Paridae,Troglodytidae,Parus,Pheugopedius,Aves,same_order,29.793515,29793515.0,TimeTree API pairwise summaryjson,8.0,21.544868,36.99,Parus minor,Pheugopedius euophrys,4,3,12,0.8395594030720113,1.2196788028068377,1.474121743733689
Japanese tit (Parus minor),Poison dart frogs (Dendrobatidae; various genera),Aves,Amphibia,Passeriformes,Anura,Paridae,Dendrobatidae,Parus,,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dendrobatidae,Parus minor,4,2,8,-0.4466980197981321,-0.4805675410358407,2.546155753178947
Japanese tit (Parus minor),Putty-nosed monkey (Cercopithecus nictitans),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Parus,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Cercopithecus nictitans,4,7,28,0.013051233150255411,0.013051974251901492,2.503722606486479
Japanese tit (Parus minor),Red colobus (Piliocolobus spp.),Aves,Mammalia,Passeriformes,Primates,Paridae,Cercopithecidae,Parus,Piliocolobus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Piliocolobus,4,5,20,0.04956834811595861,0.049609004895865734,2.503722606486479
